PaperLabel,DOI,V_OC,J_SC,PCE,DonorNo,DonorName,DonorSMILES,HOMO_D,LUMO_D,Lambda+,AcceptorNo,AcceptorName,AcceptorSMILES,HOMO_A,LUMO_A,LUMO+1_A,Lambda-,Model1_PCE,Model2_PCE,Model3_PCE
14.0,10.1002/aenm.201500032,0.87,9.74,3.8,1,PTB7-Th,CCOC(=O)c1sc2c(-c3cc4c(-c5ccc(CC)s5)c5sc(-c6sc(-c7cc8c(-c9ccc(CC)s9)c9sc(-c%10sc(-c%11cc%12c(-c%13ccc(CC)s%13)c%13sc(CC)cc%13c(-c%13ccc(CC)s%13)c%12s%11)c%11sc(C(=O)OCC)c(F)c%10%11)cc9c(-c9ccc(CC)s9)c8s7)c7sc(C(=O)OCC)c(F)c67)cc5c(-c5ccc(CC)s5)c4s3)sc(CC)c2c1F,-4.746482,-2.580728,0.093498,42,14_TP-PDI,CC(C)n1c(=O)c2cc(-c3ccccc3)c3c4c(-c5ccccc5)cc5c(=O)n(C(C)C)c(=O)c6cc(-c7ccccc7)c(c7c(-c8ccccc8)cc(c1=O)c2c37)c4c56,-5.53071401,-3.25039994,-1.89010281,0.126621,2.977627,3.912676,3.626223
31.0,10.1039/c6ta04232e,0.83,13.12,5.65,1,PTB7-Th,CCOC(=O)c1sc2c(-c3cc4c(-c5ccc(CC)s5)c5sc(-c6sc(-c7cc8c(-c9ccc(CC)s9)c9sc(-c%10sc(-c%11cc%12c(-c%13ccc(CC)s%13)c%13sc(CC)cc%13c(-c%13ccc(CC)s%13)c%12s%11)c%11sc(C(=O)OCC)c(F)c%10%11)cc9c(-c9ccc(CC)s9)c8s7)c7sc(C(=O)OCC)c(F)c67)cc5c(-c5ccc(CC)s5)c4s3)sc(CC)c2c1F,-4.746482,-2.580728,0.093498,47,31_BPDI3,CC(C)n1c(=O)c2ccc3c4ccc5c(=O)n(C(C)C)c(=O)c6cc(-c7cc(-c8cc9c(=O)n(C(C)C)c(=O)c%10ccc%11c%12ccc%13c(=O)n(C(C)C)c(=O)c%14ccc(c8c%11c%109)c%12c%13%14)cc(-c8cc9c(=O)n(C(C)C)c(=O)c%10ccc%11c%12ccc%13c(=O)n(C(C)C)c(=O)c%14ccc(c8c%11c%109)c%12c%13%14)c7)c(c7ccc(c1=O)c2c37)c4c56,-5.97942975,-3.52333014,-3.52224168,0.059547,5.349589,5.258093,5.337075
16.0,10.1039/c5ra17715d,0.76,8.8,3.9,2,P3HT,CCc1ccsc1-c1cc(CC)c(-c2sccc2CC)s1,-5.527721,-1.026958,0.488904,62,16_M10,C(#Cc1c(-c2ccccc2)c2n(c1-c1ccccc1)[Zn]1(n3c(c(-c4ccccc4)c(C#Cc4ccccc4)c3-c3ccccc3)[N]2)n2c(c(-c3ccccc3)c(C#Cc3ccccc3)c2-c2ccccc2)[N]c2c(-c3ccccc3)c(C#Cc3ccccc3)c(-c3ccccc3)n21)c1ccccc1,-4.92444435,-2.83569844,-2.77583339,0.087281,4.048802,3.416111,3.845589
13.0,10.1039/c5ta09171c,0.89,5.91,3.0,2,P3HT,CCc1ccsc1-c1cc(CC)c(-c2sccc2CC)s1,-5.527721,-1.026958,0.488904,41,13_DPP-PHt2,CCN1C(=O)c2ccc(C#Cc3ccc(C4=C5C(=O)N(CC)C(c6ccc(C#Cc7ccc8c(c7)C(=O)N(CC)C8=O)s6)=C5C(=O)N4CC)s3)cc2C1=O,-5.18839479,-3.07379806,-2.52167905,0.103935,4.675211,4.14298,4.536834
16.0,10.1039/c5ra17715d,0.94,6.5,3.7,2,P3HT,CCc1ccsc1-c1cc(CC)c(-c2sccc2CC)s1,-5.527721,-1.026958,0.488904,63,16_M18,CCN1C(=O)c2ccc(C=Cc3ccc(C=Cc4ccc5c(c4)C(=O)N(CC)C5=O)c4nsnc34)cc2C1=O,-5.73942533,-3.13175831,-2.26453146,0.134829,2.036676,3.167234,2.459042
32.0,10.1039/c5ee03481g,1.14,8.29,5.1,2,P3HT,CCc1ccsc1-c1cc(CC)c(-c2sccc2CC)s1,-5.527721,-1.026958,0.488904,48,32_SFDPPB4,CCN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)-c4cc(-c6ccc(C7=C8C(=O)N(CC)C(c9ccc(-c%10ccccc%10)s9)=C8C(=O)N7CC)s6)ccc4C54c5ccc(-c6ccc(C7=C8C(=O)N(CC)C(c9ccc(-c%10ccccc%10)s9)=C8C(=O)N7CC)s6)cc5-c5cc(-c6ccc(C7=C8C(=O)N(CC)C(c9ccc(-c%10ccccc%10)s9)=C8C(=O)N7CC)s6)ccc54)s3)N(CC)C(=O)C2=C1c1ccc(-c2ccccc2)s1,-4.78947588,-2.60739492,-2.59569402,0.028962,3.193538,3.297589,3.199648
3.0,10.1021/acs.accounts.5b00199,0.73,14.1,6.38,2,P3HT,CCc1ccsc1-c1cc(CC)c(-c2sccc2CC)s1,-5.527721,-1.026958,0.488904,8,03_3.7a,CCN1C(=O)C(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(CC)CC)-c3sc(-c4ccc(C=C6SC(=S)N(CC)C6=O)c6nsnc46)cc3C5(CC)CC)c3nsnc23)SC1=S,-5.23302146,-3.31189767,-3.11189399,0.086571,4.661593,4.885421,4.885178
40.0,10.1039/c5ee02477c,0.84,8.91,5.04,2,P3HT,CCc1ccsc1-c1cc(CC)c(-c2sccc2CC)s1,-5.527721,-1.026958,0.488904,56,40_IDT-2BR,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(-c5ccc(C=C6SC(=S)NC6=O)c6nsnc56)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(-c3ccc(C=C5SC(=S)N(CC)C5=O)c5nsnc35)sc2-4)cc1,-5.20145625,-3.32468703,-3.11733627,0.052915,5.209871,5.289735,5.382464
35.0,10.1039/c6cc03730e,1.18,5.17,3.86,2,P3HT,CCc1ccsc1-c1cc(CC)c(-c2sccc2CC)s1,-5.527721,-1.026958,0.488904,51,35_4D,CCN1C(=O)C2=C(c3ccc(-c4ccc(C(=C(c5ccc(-c6ccc(C7=C8C(=O)N(CC)C(c9cccs9)=C8C(=O)N7CC)s6)cc5)c5ccc(-c6ccc(C7=C8C(=O)N(CC)C(c9cccs9)=C8C(=O)N7CC)s6)cc5)c5ccc(-c6ccc(C7=C8C(=O)N(CC)C(c9cccs9)=C8C(=O)N7CC)s6)cc5)cc4)s3)N(CC)C(=O)C2=C1c1cccs1,-4.81260556,-2.65800809,-2.58480947,0.07161,3.669043,3.586124,3.653245
3.0,10.1021/acs.accounts.5b00199,1.22,4.29,3.05,2,P3HT,CCc1ccsc1-c1cc(CC)c(-c2sccc2CC)s1,-5.527721,-1.026958,0.488904,38,03_2.5,CCC1c2ccccc2-c2cc3c4cccc5c4c(c3cc21)c1cccc2c3cc4c(cc3c5c21)C(CC)c1ccccc1-4,-5.00607851,-2.52222328,-0.88736327,0.103336,0.358695,1.565442,0.878543
3.0,10.1021/acs.accounts.5b00199,0.82,7.95,4.11,2,P3HT,CCc1ccsc1-c1cc(CC)c(-c2sccc2CC)s1,-5.527721,-1.026958,0.488904,39,03_3.1,CCN1C(=O)C(=Cc2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc(C=C6SC(=S)N(CC)C6=O)c6nsnc56)ccc3-4)c3nsnc23)SC1=S,-5.67030842,-3.22672604,-3.08114513,0.107873,4.168617,4.537057,4.310143
23.0,10.1021/acs.chemmater.5b04339,1.1,6.96,3.63,2,P3HT,CCc1ccsc1-c1cc(CC)c(-c2sccc2CC)s1,-5.527721,-1.026958,0.488904,75,23_M10,CCN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)-c4cc(-c6ccc(C7=C8C(=O)N(CC)C(c9cccs9)=C8C(=O)N7CC)s6)ccc4-c4ccc(-c6ccc(C7=C8C(=O)N(CC)C(c9cccs9)=C8C(=O)N7CC)s6)cc4-c4cc(-c6ccc(C7=C8C(=O)N(CC)C(c9cccs9)=C8C(=O)N7CC)s6)ccc4-5)s3)N(CC)C(=O)C2=C1c1cccs1,-4.8920628,-2.64413029,-2.63923224,0.037048,4.231916,3.944511,4.097491
3.0,10.1021/acs.accounts.5b00199,1.03,5.7,3.08,2,P3HT,CCc1ccsc1-c1cc(CC)c(-c2sccc2CC)s1,-5.527721,-1.026958,0.488904,20,03_3.3,CCN1C(=O)C(=Cc2ccc(-c3ccc4c(c3)C(CC)(CC)c3cc(-c5ccc(C=C6SC(=S)N(CC)C6=O)s5)ccc3-4)s2)SC1=S,-5.57153109,-2.86127714,-2.66970899,0.128644,3.165502,3.701946,3.240712
3.0,10.1021/acs.accounts.5b00199,1.18,5.35,3.17,2,P3HT,CCc1ccsc1-c1cc(CC)c(-c2sccc2CC)s1,-5.527721,-1.026958,0.488904,6,03_3.5,CCN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(-c6ccc(C7=C8C(=O)N(CC)C(c9ccc(-c%10ccccc%10)s9)=C8C(=O)N7CC)s6)ccc4-5)s3)N(CC)C(=O)C2=C1c1ccc(-c2ccccc2)s1,-4.76008759,-2.58916329,-2.46181401,0.068483,3.958547,4.311283,4.307788
33.0,10.1038/ncomms11585,0.76,12.1,6.0,2,P3HT,CCc1ccsc1-c1cc(CC)c(-c2sccc2CC)s1,-5.527721,-1.026958,0.488904,49,33_EH-IDTBR,C=c1c(=Cc2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(CC)CC)-c3sc(-c4ccc(C=c6sc(=S)n(CC)c6=C)c6nsnc46)cc3C5(CC)CC)c3nsnc23)sc(=S)n1CC,-4.86947735,-2.95352373,-2.77175168,0.069661,4.520809,4.807759,4.778901
9.0,10.1021/jacs.5b11149,0.95,11.55,7.39,3,PDBT-T1,CCc1ccc(-c2c3sc4cc(-c5cc(-c6sc(-c7ccc(-c8cc9sc%10c(-c%11ccc(CC)s%11)c%11c(sc%12cc(-c%13cc(-c%14sc(-c%15ccc(-c%16cc%17sc%18c(-c%19ccc(CC)s%19)c%19c(sc%20cc(-c%21cc(-c%22scc%23c%22C(=O)c%22c(CC)sc(CC)c%22C%23=O)cs%21)sc%20%19)c(-c%19ccc(CC)s%19)c%18c%17s%16)s%15)c%15c%14C(=O)c%14c(CC)sc(CC)c%14C%15=O)cs%13)sc%12%11)c(-c%11ccc(CC)s%11)c%10c9s8)s7)c7c6C(=O)c6c(CC)sc(CC)c6C7=O)cs5)sc4c3c(-c3ccc(CC)s3)c3sc4cc(-c5cccs5)sc4c23)s1,-4.968527,-2.442494,0.04873,18,09_SdIPBI-Se,CC(C)n1c(=O)c2ccc3c4c(-c5cc6c(=O)n(C(C)C)c(=O)c7cc8[se]c9cc%10c(=O)n(C(C)C)c(=O)c%11ccc%12c5c(c67)c8c9c%12c%11%10)cc5c(=O)n(C(C)C)c(=O)c6cc7[se]c8cc(c1=O)c2c3c8c7c4c56,-6.13099717,-3.52360225,-3.42890663,0.098559,7.41129,7.683371,7.576641
17.0,10.1021/jacs.6b02004,0.88,16.17,9.3,3,PDBT-T1,CCc1ccc(-c2c3sc4cc(-c5cc(-c6sc(-c7ccc(-c8cc9sc%10c(-c%11ccc(CC)s%11)c%11c(sc%12cc(-c%13cc(-c%14sc(-c%15ccc(-c%16cc%17sc%18c(-c%19ccc(CC)s%19)c%19c(sc%20cc(-c%21cc(-c%22scc%23c%22C(=O)c%22c(CC)sc(CC)c%22C%23=O)cs%21)sc%20%19)c(-c%19ccc(CC)s%19)c%18c%17s%16)s%15)c%15c%14C(=O)c%14c(CC)sc(CC)c%14C%15=O)cs%13)sc%12%11)c(-c%11ccc(CC)s%11)c%10c9s8)s7)c7c6C(=O)c6c(CC)sc(CC)c6C7=O)cs5)sc4c3c(-c3ccc(CC)s3)c3sc4cc(-c5cccs5)sc4c23)s1,-4.968527,-2.442494,0.04873,67,17_ITIC-Th,CCc1ccc(C2(c3ccc(CC)s3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)s2)(c2ccc(CC)s2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)s1,-5.47683547,-3.34536768,-3.06971635,0.078739,9.110605,8.979436,9.370147
3.0,10.1021/acs.accounts.5b00199,0.9,11.98,6.9,3,PDBT-T1,CCc1ccc(-c2c3sc4cc(-c5cc(-c6sc(-c7ccc(-c8cc9sc%10c(-c%11ccc(CC)s%11)c%11c(sc%12cc(-c%13cc(-c%14sc(-c%15ccc(-c%16cc%17sc%18c(-c%19ccc(CC)s%19)c%19c(sc%20cc(-c%21cc(-c%22scc%23c%22C(=O)c%22c(CC)sc(CC)c%22C%23=O)cs%21)sc%20%19)c(-c%19ccc(CC)s%19)c%18c%17s%16)s%15)c%15c%14C(=O)c%14c(CC)sc(CC)c%14C%15=O)cs%13)sc%12%11)c(-c%11ccc(CC)s%11)c%10c9s8)s7)c7c6C(=O)c6c(CC)sc(CC)c6C7=O)cs5)sc4c3c(-c3ccc(CC)s3)c3sc4cc(-c5cccs5)sc4c23)s1,-4.968527,-2.442494,0.04873,31,03_1.3,CC(C)n1c(=O)c2ccc3c4c(-c5cc6c(=O)n(C(C)C)c(=O)c7cc8sc9cc%10c(=O)n(C(C)C)c(=O)c%11ccc%12c5c(c67)c8c9c%12c%11%10)cc5c(=O)n(C(C)C)c(=O)c6cc7sc8cc(c1=O)c2c3c8c7c4c56,-6.18759685,-3.55026941,-3.45856704,0.099157,7.016999,7.394692,7.24583
38.0,10.1021/jacs.6b04368,1.001,12.53,8.98,3,PDBT-T1,CCc1ccc(-c2c3sc4cc(-c5cc(-c6sc(-c7ccc(-c8cc9sc%10c(-c%11ccc(CC)s%11)c%11c(sc%12cc(-c%13cc(-c%14sc(-c%15ccc(-c%16cc%17sc%18c(-c%19ccc(CC)s%19)c%19c(sc%20cc(-c%21cc(-c%22scc%23c%22C(=O)c%22c(CC)sc(CC)c%22C%23=O)cs%21)sc%20%19)c(-c%19ccc(CC)s%19)c%18c%17s%16)s%15)c%15c%14C(=O)c%14c(CC)sc(CC)c%14C%15=O)cs%13)sc%12%11)c(-c%11ccc(CC)s%11)c%10c9s8)s7)c7c6C(=O)c6c(CC)sc(CC)c6C7=O)cs5)sc4c3c(-c3ccc(CC)s3)c3sc4cc(-c5cccs5)sc4c23)s1,-4.968527,-2.442494,0.04873,54,38_6a,CC(C)n1c(=O)c2cc3c4c5c(cc6c(=O)n(C(C)C)c(=O)c7cc8[se]c9cc(c1=O)c2c4c9c8c5c67)C1C3C2c3cc4c(=O)n(C(C)C)c(=O)c5cc6[se]c7cc8c(=O)n(C(C)C)c(=O)c9cc(c%10c3c(c45)c6c7c%10c98)C2C2c3cc4c(=O)n(C(C)C)c(=O)c5cc6[se]c7cc8c(=O)n(C(C)C)c(=O)c9cc(c%10c3c(c45)c6c7c%10c98)C12,-6.05426106,-3.43570948,-3.43489313,0.067617,7.338437,7.09844,7.335717
38.0,10.1021/jacs.6b04368,0.968,12.01,8.15,3,PDBT-T1,CCc1ccc(-c2c3sc4cc(-c5cc(-c6sc(-c7ccc(-c8cc9sc%10c(-c%11ccc(CC)s%11)c%11c(sc%12cc(-c%13cc(-c%14sc(-c%15ccc(-c%16cc%17sc%18c(-c%19ccc(CC)s%19)c%19c(sc%20cc(-c%21cc(-c%22scc%23c%22C(=O)c%22c(CC)sc(CC)c%22C%23=O)cs%21)sc%20%19)c(-c%19ccc(CC)s%19)c%18c%17s%16)s%15)c%15c%14C(=O)c%14c(CC)sc(CC)c%14C%15=O)cs%13)sc%12%11)c(-c%11ccc(CC)s%11)c%10c9s8)s7)c7c6C(=O)c6c(CC)sc(CC)c6C7=O)cs5)sc4c3c(-c3ccc(CC)s3)c3sc4cc(-c5cccs5)sc4c23)s1,-4.968527,-2.442494,0.04873,53,38_4a,CC(C)n1c(=O)c2ccc3c4ccc5c(=O)n(C(C)C)c(=O)c6cc7c(c4c56)c4c(cc(c1=O)c2c34)c1c2c3cc4c(=O)n(C(C)C)c(=O)c5ccc6c8ccc9c(=O)n(C(C)C)c(=O)c%10cc(c(c8c9%10)c3c6c54)c2c2c3cc4c(=O)n(C(C)C)c(=O)c5ccc6c8ccc9c(=O)n(C(C)C)c(=O)c%10cc(c(c8c9%10)c3c6c54)c2c71,-6.01834203,-3.43434891,-3.43353257,0.076672,7.880501,7.293978,7.506374
22.0,10.1021/jacs.6b00853,0.89,15.05,8.52,3,PDBT-T1,CCc1ccc(-c2c3sc4cc(-c5cc(-c6sc(-c7ccc(-c8cc9sc%10c(-c%11ccc(CC)s%11)c%11c(sc%12cc(-c%13cc(-c%14sc(-c%15ccc(-c%16cc%17sc%18c(-c%19ccc(CC)s%19)c%19c(sc%20cc(-c%21cc(-c%22scc%23c%22C(=O)c%22c(CC)sc(CC)c%22C%23=O)cs%21)sc%20%19)c(-c%19ccc(CC)s%19)c%18c%17s%16)s%15)c%15c%14C(=O)c%14c(CC)sc(CC)c%14C%15=O)cs%13)sc%12%11)c(-c%11ccc(CC)s%11)c%10c9s8)s7)c7c6C(=O)c6c(CC)sc(CC)c6C7=O)cs5)sc4c3c(-c3ccc(CC)s3)c3sc4cc(-c5cccs5)sc4c23)s1,-4.968527,-2.442494,0.04873,74,22_IC-C6IDT-IC,CCC1(CC)c2cc3c(cc2-c2sc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(C=C2C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,-5.73452729,-3.49775143,-3.08277781,0.104669,8.850721,8.39262,8.796695
16.0,10.1039/c5ra17715d,0.79,10.6,3.93,4,PBDTTT-C-T,CCc1ccc(-c2c3cc(-c4sc(-c5cc6c(-c7ccc(CC)s7)c7sc(-c8sc(-c9cc%10c(-c%11ccc(CC)s%11)c%11sc(-c%12sc(CC)c%13cc(C(C)=O)sc%12%13)cc%11c(-c%11ccc(CC)s%11)c%10s9)c9cc(C(C)=O)sc89)cc7c(-c7ccc(CC)s7)c6s5)c5cc(C(C)=O)sc45)sc3c(-c3ccc(CC)s3)c3cc(CC)sc23)s1,-4.730155,-2.607939,0.092494,65,16_PDI6d,CCn1c(=O)c2ccc3c4c(-c5ccc(-c6cc7c(=O)n(CC)c(=O)c8ccc9c%10c(OC)cc%11c(=O)n(CC)c(=O)c%12ccc(c6c9c87)c%10c%12%11)[se]5)cc5c(=O)n(CC)c(=O)c6ccc(c7c(OC)cc(c1=O)c2c37)c4c65,-5.58023873,-3.35189841,-3.30563906,0.096803,3.704785,3.542309,3.541636
3.0,10.1021/acs.accounts.5b00199,0.9,8.33,3.72,4,PBDTTT-C-T,CCc1ccc(-c2c3cc(-c4sc(-c5cc6c(-c7ccc(CC)s7)c7sc(-c8sc(-c9cc%10c(-c%11ccc(CC)s%11)c%11sc(-c%12sc(CC)c%13cc(C(C)=O)sc%12%13)cc%11c(-c%11ccc(CC)s%11)c%10s9)c9cc(C(C)=O)sc89)cc7c(-c7ccc(CC)s7)c6s5)c5cc(C(C)=O)sc45)sc3c(-c3ccc(CC)s3)c3cc(CC)sc23)s1,-4.730155,-2.607939,0.092494,21,03_3.2a,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(-c5ccc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)s5)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(-c3ccc(C=C5C(=O)c6ccccc6C5=C(C#N)C#N)s3)sc2-4)cc1,-5.29043748,-3.29829198,-3.11243822,0.06674,4.803297,5.073127,5.148599
1.0,10.1039/c4mh00042k,0.86,8.86,4.22,4,PBDTTT-C-T,CCc1ccc(-c2c3cc(-c4sc(-c5cc6c(-c7ccc(CC)s7)c7sc(-c8sc(-c9cc%10c(-c%11ccc(CC)s%11)c%11sc(-c%12sc(CC)c%13cc(C(C)=O)sc%12%13)cc%11c(-c%11ccc(CC)s%11)c%10s9)c9cc(C(C)=O)sc89)cc7c(-c7ccc(CC)s7)c6s5)c5cc(C(C)=O)sc45)sc3c(-c3ccc(CC)s3)c3cc(CC)sc23)s1,-4.730155,-2.607939,0.092494,24,01_c5,CCn1c(=O)c2ccc3c4c(-c5ccc(-c6cc7c(=O)n(CC)c(=O)c8ccc9c%10c(OC)cc%11c(=O)n(CC)c(=O)c%12ccc(c6c9c87)c%10c%12%11)s5)cc5c(=O)n(CC)c(=O)c6ccc(c7c(OC)cc(c1=O)c2c37)c4c65,-5.55819751,-3.36632044,-3.30509483,0.098419,3.711084,3.79553,3.602265
1.0,10.1039/c4mh00042k,0.87,11.27,3.22,4,PBDTTT-C-T,CCc1ccc(-c2c3cc(-c4sc(-c5cc6c(-c7ccc(CC)s7)c7sc(-c8sc(-c9cc%10c(-c%11ccc(CC)s%11)c%11sc(-c%12sc(CC)c%13cc(C(C)=O)sc%12%13)cc%11c(-c%11ccc(CC)s%11)c%10s9)c9cc(C(C)=O)sc89)cc7c(-c7ccc(CC)s7)c6s5)c5cc(C(C)=O)sc45)sc3c(-c3ccc(CC)s3)c3cc(CC)sc23)s1,-4.730155,-2.607939,0.092494,22,01_c11,CCn1c(=O)c2ccc3c4c(-c5ccc(N(c6ccc(-c7cc8c(=O)n(CC)c(=O)c9ccc%10c%11c(OC)cc%12c(=O)n(CC)c(=O)c%13ccc(c7c%10c98)c%11c%13%12)cc6)c6ccc(-c7cc8c(=O)n(CC)c(=O)c9ccc%10c%11c(OC)cc%12c(=O)n(CC)c(=O)c%13ccc(c7c%10c98)c%11c%13%12)cc6)cc5)cc5c(=O)n(CC)c(=O)c6ccc(c7c(OC)cc(c1=O)c2c37)c4c65,-5.24744349,-3.26264507,-3.24087596,0.05299,3.749754,3.776989,3.609685
28.0,10.1039/c5ta05901a,0.845,9.67,4.7,4,PBDTTT-C-T,CCc1ccc(-c2c3cc(-c4sc(-c5cc6c(-c7ccc(CC)s7)c7sc(-c8sc(-c9cc%10c(-c%11ccc(CC)s%11)c%11sc(-c%12sc(CC)c%13cc(C(C)=O)sc%12%13)cc%11c(-c%11ccc(CC)s%11)c%10s9)c9cc(C(C)=O)sc89)cc7c(-c7ccc(CC)s7)c6s5)c5cc(C(C)=O)sc45)sc3c(-c3ccc(CC)s3)c3cc(CC)sc23)s1,-4.730155,-2.607939,0.092494,60,28_IDTT-2BM,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(-c6ccc(C=C(C#N)C#N)c7nsnc67)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(-c4ccc(C=C(C#N)C#N)c5nsnc45)sc23)cc1,-5.40336473,-3.61013445,-3.45448533,0.058129,4.38397,4.182239,4.753784
39.0,10.1002/adma.201503801,0.921,13.82,7.85,5,PSEHTT,CCc1cc(CC)c(-c2nc3sc(-c4sc(-c5cc6c(s5)-c5sc(-c7cc(CC)c(-c8nc9sc(-c%10sc(-c%11cc%12c(s%11)-c%11sc(-c%13cc(CC)c(-c%14nc%15sc(-c%16sc(-c%17cc%18c(s%17)-c%17sc(CC)cc%17[Si]%18(CC)CC)cc%16CC)nc%15s%14)s%13)cc%11[Si]%12(CC)CC)cc%10CC)nc9s8)s7)cc5[Si]6(CC)CC)cc4CC)nc3s2)s1,-4.651786,-2.555693,0.071365,55,39_DBFI-EDOT,CCn1c(=O)c2ccc3c4nc5c(-c6ccccc6)c6nc7c8ccc9c(=O)n(CC)c(=O)c%10ccc(c7nc6c(-c6sc(-c7c%11nc%12c%13ccc%14c(=O)n(CC)c(=O)c%15ccc(c%12nc%11c(-c%11ccccc%11)c%11nc%12c%16ccc%17c(=O)n(CC)c(=O)c%18ccc(c%12nc7%11)c%16c%17%18)c%13c%15%14)c7c6OCCO7)c5nc4c4ccc(c1=O)c2c34)c8c9%10,-5.46839994,-3.30999288,-3.26672678,0.065117,4.770303,4.736691,4.768653
3.0,10.1021/acs.accounts.5b00199,0.86,10.14,4.91,5,PSEHTT,CCc1cc(CC)c(-c2nc3sc(-c4sc(-c5cc6c(s5)-c5sc(-c7cc(CC)c(-c8nc9sc(-c%10sc(-c%11cc%12c(s%11)-c%11sc(-c%13cc(CC)c(-c%14nc%15sc(-c%16sc(-c%17cc%18c(s%17)-c%17sc(CC)cc%17[Si]%18(CC)CC)cc%16CC)nc%15s%14)s%13)cc%11[Si]%12(CC)CC)cc%10CC)nc9s8)s7)cc5[Si]6(CC)CC)cc4CC)nc3s2)s1,-4.651786,-2.555693,0.071365,27,03_1.11a,CCn1c(=O)c2ccc3c4nc5c(-c6ccccc6)c6nc7c8ccc9c(=O)n(CC)c(=O)c%10ccc(c7nc6c(-c6ccc(-c7c%11nc%12c%13ccc%14c(=O)n(CC)c(=O)c%15ccc(c%12nc%11c(-c%11ccccc%11)c%11nc%12c%16ccc%17c(=O)n(CC)c(=O)c%18ccc(c%12nc7%11)c%16c%17%18)c%13c%15%14)s6)c5nc4c4ccc(c1=O)c2c34)c8c9%10,-5.46622303,-3.32305434,-3.32087743,0.04983,5.534194,5.601566,5.638204
3.1,10.1002/adma.201500577,0.93,8.09,3.8,5,PSEHTT,CCc1cc(CC)c(-c2nc3sc(-c4sc(-c5cc6c(s5)-c5sc(-c7cc(CC)c(-c8nc9sc(-c%10sc(-c%11cc%12c(s%11)-c%11sc(-c%13cc(CC)c(-c%14nc%15sc(-c%16sc(-c%17cc%18c(s%17)-c%17sc(CC)cc%17[Si]%18(CC)CC)cc%16CC)nc%15s%14)s%13)cc%11[Si]%12(CC)CC)cc%10CC)nc9s8)s7)cc5[Si]6(CC)CC)cc4CC)nc3s2)s1,-4.651786,-2.555693,0.071365,26,03.10_DBFI-MTT,CCn1c(=O)c2ccc3c4nc5c(-c6ccccc6)c6nc7c8ccc9c(=O)n(CC)c(=O)c%10ccc(c7nc6c(-c6sc7c(C)c(-c%11c%12nc%13c%14ccc%15c(=O)n(CC)c(=O)c%16ccc(c%13nc%12c(-c%12ccccc%12)c%12nc%13c%17ccc%18c(=O)n(CC)c(=O)c%19ccc(c%13nc%11%12)c%17c%18%19)c%14c%16%15)sc7c6C)c5nc4c4ccc(c1=O)c2c34)c8c9%10,-5.47656336,-3.31489093,-3.29121702,0.055631,6.052643,6.005305,6.144542
3.0,10.1021/acs.accounts.5b00199,0.92,12.56,6.18,5,PSEHTT,CCc1cc(CC)c(-c2nc3sc(-c4sc(-c5cc6c(s5)-c5sc(-c7cc(CC)c(-c8nc9sc(-c%10sc(-c%11cc%12c(s%11)-c%11sc(-c%13cc(CC)c(-c%14nc%15sc(-c%16sc(-c%17cc%18c(s%17)-c%17sc(CC)cc%17[Si]%18(CC)CC)cc%16CC)nc%15s%14)s%13)cc%11[Si]%12(CC)CC)cc%10CC)nc9s8)s7)cc5[Si]6(CC)CC)cc4CC)nc3s2)s1,-4.651786,-2.555693,0.071365,28,03_1.11b,CCn1c(=O)c2ccc3c4nc5c(-c6ccccc6)c6nc7c8ccc9c(=O)n(CC)c(=O)c%10ccc(c7nc6c(-c6sc(-c7c%11nc%12c%13ccc%14c(=O)n(CC)c(=O)c%15ccc(c%12nc%11c(-c%11ccccc%11)c%11nc%12c%16ccc%17c(=O)n(CC)c(=O)c%18ccc(c%12nc7%11)c%16c%17%18)c%13c%15%14)c(C)c6C)c5nc4c4ccc(c1=O)c2c34)c8c9%10,-5.64745085,-3.30536694,-3.30128523,0.049938,4.874921,5.020152,4.88158
